#-----------------------------------------------------------------------------
# Date d'extraction : 22/01/2025 - 13h48 loc.
#-----------------------------------------------------------------------------
# Producteur : CEN
# Experience : ADAMONT2017
# Modele     : ALADIN53_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# PÃ©riode extraite : de 2005 Ã  2100
#-----------------------------------------------------------------------------
# Type d'indice : horaire
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     TNAV : TempÃ©rature minimale journaliÃ¨re (Â°C)
#     TXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     SD : Nombre de journÃ©es d'Ã©tÃ© (jour(s))
#     TXND : Nombre de jours anormalement chauds (jour(s))
#     TNHT : Nombre de nuits anormalement chaudes (jour(s))
#     TR : Nombre de nuits tropicales (jour(s))
#     TNFD : Nombre de jours de gel (jour(s))
#     TNND : Nombre de jours anormalement froids (jour(s))
#     TXFD : Nombre de jours sans dÃ©gel (jour(s))
#     TNCWD : Nombre de jours d'une vague de froid (jour(s))
#     TXHWD : Nombre de jours d'une vague de chaleur (jour(s))
#     TRAV : Amplitude thermique journaliÃ¨re (Â°C)
#     TXQ90 : ExtrÃªme chaud de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TXQ10 : ExtrÃªme froid de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TNQ10 : ExtrÃªme froid de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     TNQ90 : ExtrÃªme chaud de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     PAV : PrÃ©cipitations journaliÃ¨res moyennes (mm)
#     RR : Cumul de prÃ©cipitation (mm)
#     RR1MM : Nombre de jours de pluie (jour(s))
#     PN20MM : Nombre de jours de fortes prÃ©cipitations (jour(s))
#     PFL90 : Fraction des prÃ©cipitations journaliÃ¨res intenses (%)
#     PXCWD : Nombre maximum de jours pluvieux consÃ©cutifs (jour(s))
#     PXCDD : PÃ©riode de sÃ©cheresse (jour(s))
#     PINT : PrÃ©cipitation moyenne les jours pluvieux (mm)
#     RRSN : rapport entre le cumul de prÃ©cipitations neigeuses et totales
#     SNDAV : Ã©paisseur de neige moyenne (cm)
#     SND5 : nombre de jours de dÃ©passement dâ€™un seuil de 5 cm (jour(s))
#     SND50 : nombre de jours de dÃ©passement dâ€™un seuil de 50 cm (jour(s))
#     SND100 : nombre de jours de dÃ©passement dâ€™un seuil de 100 cm (jour(s))
#     SWE : maximum dâ€™Ã©quivalent en eau du manteau neigeux (mm)
#     SWEDAT : date du maximum dâ€™Ã©quivalent en eau du manteau neigeux (%)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Identifiant;Libelle;Altitude;Contexte;Annee;TAV;TNAV;TXAV;SD;TXND;TNHT;TR;TNFD;TNND;TXFD;TNCWD;TXHWD;TRAV;TXQ90;TXQ10;TNQ10;TNQ90;PAV;RR;RR1MM;PN20MM;PFL90;PXCWD;PXCDD;PINT;RRSN;SNDAV;SND5;SND50;SND100;SWE;SWEDAT;
#-----------------------------------------------------------------------------
1010600;ALPES : Chablais;600 m;RCP8.5;2018;4.09;0.15;8.04;0;40;28;0;99;17;13;0;9;7.89;18.95;0.95;-5.65;7.65;4.41;798.68;59;11;67.89;8;26;13.44;0.11;1.51;12;0;0;43.18;20180318;
1010600;ALPES : Chablais;600 m;RCP8.5;2019;5.37;1.85;8.89;0;40;36;0;56;4;3;0;0;7.05;15.45;2.85;-3.05;6.85;5.1;923.03;73;15;69.57;9;8;12.48;0.06;0.23;1;0;0;11.77;20190218;
1010600;ALPES : Chablais;600 m;RCP8.5;2020;4.05;0.24;7.87;0;23;14;0;80;8;4;0;0;7.64;13.85;2.35;-4.15;4.45;3.48;633.35;69;8;66.3;24;20;9;0.1;0.68;10;0;0;19.17;20200128;
1010600;ALPES : Chablais;600 m;RCP8.5;2021;4.01;0;8.03;0;30;7;0;90;9;2;0;0;8.03;13.65;2.75;-4.65;4.75;2.57;465.22;52;6;59.37;6;27;8.8;0.06;0.15;0;0;0;4.2;20210306;
1010600;ALPES : Chablais;600 m;RCP8.5;2022;4.34;0.92;7.77;0;23;28;0;67;17;8;0;6;6.85;13.75;1.95;-5.85;5.55;5.91;1069.43;91;19;60.56;10;11;11.67;0.06;0.65;10;0;0;13.24;20220204;
1010600;ALPES : Chablais;600 m;RCP8.5;2023;3.57;-0.24;7.39;0;23;20;0;82;22;16;0;0;7.63;14.55;0.05;-7.15;5.45;2.97;537.62;56;7;57.72;5;39;9.43;0.17;4.3;47;0;0;55.81;20221220;
1010600;ALPES : Chablais;600 m;RCP8.5;2024;4.76;1.53;7.99;0;24;44;0;66;5;10;0;9;6.46;15.15;1.25;-5.15;6.75;6.02;1096.5;94;16;62.58;9;13;11.58;0.07;0.32;4;0;0;11.09;20240328;
1010600;ALPES : Chablais;600 m;RCP8.5;2025;4.11;0.25;7.97;0;34;15;0;82;8;9;0;7;7.72;14.85;0.85;-5.45;5.95;4.91;889;69;14;70.44;14;13;12.69;0.14;1.51;9;0;0;92.34;20250128;
1010600;ALPES : Chablais;600 m;RCP8.5;2026;3.22;-0.57;7;0;22;9;0;104;15;12;0;0;7.58;14.85;0.45;-6.25;5.55;3.82;691.72;72;9;52.23;9;45;9.42;0.2;3.1;26;0;0;71.9;20260120;
1010600;ALPES : Chablais;600 m;RCP8.5;2027;4.38;0.65;8.12;0;31;18;0;80;8;8;0;0;7.47;14.15;1.55;-4.85;6.05;3.11;562.5;55;5;66.53;6;26;9.97;0.04;0.13;2;0;0;10.83;20261124;
1010600;ALPES : Chablais;600 m;RCP8.5;2028;5.95;2.01;9.9;0;51;33;0;53;0;2;0;18;7.89;17.25;3.65;-3.85;7.95;3.16;574.47;62;4;49.1;8;21;9.05;0.06;0.31;4;0;0;10.46;20280208;
1010600;ALPES : Chablais;600 m;RCP8.5;2029;5.49;1.82;9.15;0;43;41;0;62;2;8;0;0;7.33;15.65;1.05;-4.35;7.65;3.8;687.91;65;10;59;13;24;10.37;0.16;3.64;31;0;0;86.48;20290114;
1010600;ALPES : Chablais;600 m;RCP8.5;2030;4.27;0.64;7.91;0;22;14;0;87;10;6;7;6;7.27;15.35;3.05;-3.85;6.65;6.45;1166.93;78;21;72.69;10;17;14.79;0.1;0.89;11;0;0;22.28;20291216;
1010600;ALPES : Chablais;600 m;RCP8.5;2031;4.73;1.75;7.71;0;28;47;0;68;4;6;0;7;5.96;13.35;2.15;-3.45;6.55;6.92;1253.25;89;24;69.31;8;9;13.98;0.05;0.7;9;0;0;25.67;20301218;
1010600;ALPES : Chablais;600 m;RCP8.5;2032;3.47;-0.31;7.24;0;24;13;0;97;17;21;0;0;7.55;14.85;-0.65;-6.05;6.15;2.99;544.51;74;3;48.16;7;25;7.2;0.17;2.49;33;0;0;31.57;20320200;
1010600;ALPES : Chablais;600 m;RCP8.5;2033;6.06;2.25;9.87;4;61;45;0;75;3;11;0;26;7.63;18.85;0.85;-4.85;9.55;3.38;611.47;61;8;57.3;8;15;9.82;0.05;0.69;12;0;0;16.78;20330206;
1010600;ALPES : Chablais;600 m;RCP8.5;2034;3.81;0.22;7.4;0;20;14;0;79;14;11;0;12;7.17;16.35;0.55;-5.75;5.85;5.27;953.74;68;14;69.74;10;25;13.82;0.1;0.59;11;0;0;15.38;20340208;
1010600;ALPES : Chablais;600 m;RCP8.5;2035;4.97;1.64;8.29;0;31;36;0;55;5;7;0;7;6.65;14.85;1.75;-4.05;6.35;4.18;756.62;70;9;59.71;8;25;10.65;0.12;0.43;6;0;0;29.42;20341208;
1010600;ALPES : Chablais;600 m;RCP8.5;2036;4.43;1.23;7.63;0;22;35;0;66;16;18;0;0;6.4;13.75;-0.15;-6.75;7.05;6.15;1119.67;94;19;62.21;13;15;11.81;0.06;0.53;7;0;0;27.36;20360210;
1010600;ALPES : Chablais;600 m;RCP8.5;2037;4.98;1.09;8.87;0;39;23;0;72;3;2;0;7;7.79;15.65;2.35;-4.75;5.85;4.06;735.06;73;9;52.42;8;22;9.9;0.03;0.47;0;0;0;8.17;20361232;
1010600;ALPES : Chablais;600 m;RCP8.5;2038;4.43;1.18;7.69;0;24;44;0;71;7;19;0;0;6.51;15.35;-0.25;-6.35;6.85;5.21;942.31;87;13;57.19;8;13;10.63;0.07;2.21;26;0;0;30.1;20380102;
1010600;ALPES : Chablais;600 m;RCP8.5;2039;5.3;1.88;8.72;0;40;41;0;68;7;8;0;6;6.84;16.95;1.95;-4.45;7.65;4.87;882.1;73;15;72.37;10;19;11.93;0.08;0.22;1;0;0;9.11;20381208;
1010600;ALPES : Chablais;600 m;RCP8.5;2040;7.04;3.04;11.05;6;72;62;0;57;0;4;0;40;8.01;22.55;2.55;-3.45;10.25;3.64;662.61;71;8;53.01;13;24;9.17;0.05;1.19;13;0;0;30.56;20391204;
1010600;ALPES : Chablais;600 m;RCP8.5;2041;5.19;1.68;8.69;0;37;36;0;51;8;12;0;0;7.01;15.95;1.15;-5.95;7.25;5.73;1037.71;88;17;58.41;11;13;11.73;0.07;0.38;5;0;0;23.87;20401220;
1010600;ALPES : Chablais;600 m;RCP8.5;2042;3.7;0.13;7.28;0;27;29;0;87;19;17;9;6;7.15;15.85;0.15;-7.25;7.25;4.94;894.48;72;14;67;12;11;12.19;0.13;1.42;26;0;0;19.63;20420304;
1010600;ALPES : Chablais;600 m;RCP8.5;2043;4.58;1.09;8.07;0;35;29;0;92;8;15;0;7;6.98;17.95;0.15;-5.25;8.05;5.81;1050.99;73;16;59.48;8;39;14.25;0.18;8.93;48;3;0;142.07;20430210;
1010600;ALPES : Chablais;600 m;RCP8.5;2044;3.25;-0.09;6.59;0;22;18;0;93;19;26;7;0;6.68;15.85;-0.85;-6.65;6.15;3.5;637.06;64;8;51.39;5;15;9.78;0.14;1.2;19;0;0;30.21;20440226;
1010600;ALPES : Chablais;600 m;RCP8.5;2045;4.9;1.63;8.18;0;44;41;0;54;13;15;7;13;6.55;14.95;0.75;-5.35;7.75;4.92;890.26;82;12;49.28;9;10;10.67;0.12;1.39;21;0;0;33.78;20450104;
1010600;ALPES : Chablais;600 m;RCP8.5;2046;4.41;0.64;8.18;0;33;21;0;84;6;9;0;7;7.54;14.85;1.05;-4.65;5.65;4.44;804.38;75;12;61.26;13;21;10.65;0.12;1.28;20;0;0;40.79;20460112;
1010600;ALPES : Chablais;600 m;RCP8.5;2047;5.69;2.12;9.25;0;43;35;0;50;3;5;0;7;7.13;16.25;3.05;-2.85;6.95;5.53;1001.38;89;13;39.26;9;14;11.13;0.08;0.44;7;0;0;23.34;20470106;
1010600;ALPES : Chablais;600 m;RCP8.5;2048;5.33;1.89;8.76;0;39;51;0;57;12;16;6;16;6.88;16.95;0.15;-4.95;8.25;6.54;1189.85;90;18;62.38;15;18;13.13;0.06;0.47;9;0;0;16.73;20480222;
1010600;ALPES : Chablais;600 m;RCP8.5;2049;5.53;2.2;8.86;0;34;56;0;64;3;8;0;7;6.66;16.05;2.35;-3.85;9.35;5.91;1069.65;80;18;65.01;9;20;13.27;0.04;0.29;3;0;0;13.61;20490224;
1010600;ALPES : Chablais;600 m;RCP8.5;2050;5.56;1.72;9.41;0;49;40;0;61;10;9;0;21;7.69;18.15;1.15;-4.75;8.65;4.95;895.07;72;14;58.09;10;27;12.24;0.1;1.38;18;0;0;34.17;20500108;
1010600;ALPES : Chablais;600 m;RCP8.5;2051;5.53;1.7;9.35;0;46;29;0;66;1;6;0;26;7.65;16.75;1.85;-3.35;6.75;3.35;606.47;59;8;64.06;7;46;10.05;0.06;0.49;2;0;0;11.18;20510208;
1010600;ALPES : Chablais;600 m;RCP8.5;2052;6.82;2.71;10.92;3;73;40;0;53;3;3;0;23;8.21;17.85;5.05;-2.85;8.45;4;727.56;74;7;54.07;10;23;9.7;0.04;0.8;11;0;0;37.07;20520102;
1010600;ALPES : Chablais;600 m;RCP8.5;2053;5.29;1.82;8.76;0;41;38;0;63;6;5;0;6;6.94;14.45;1.55;-3.85;6.95;4.56;825.1;77;7;55.61;10;17;10.53;0.02;0.14;0;0;0;4.85;20530124;
1010600;ALPES : Chablais;600 m;RCP8.5;2054;5.09;1.78;8.4;0;32;37;0;63;2;3;0;9;6.62;14.35;1.65;-4.35;6.55;4.68;847.45;87;10;56.97;9;11;9.57;0.11;0.75;14;0;0;21.08;20540108;
1010600;ALPES : Chablais;600 m;RCP8.5;2055;6.98;3.02;10.93;2;71;52;0;37;0;1;0;21;7.91;18.15;4.85;-2.05;7.35;4.68;847.28;74;10;50.17;15;19;11.33;0.03;0.05;0;0;0;6.06;20541208;
1010600;ALPES : Chablais;600 m;RCP8.5;2056;5.64;1.78;9.51;0;49;34;0;68;2;6;0;17;7.73;17.35;2.05;-4.15;7.55;4.05;736.42;69;12;65.59;8;19;10.5;0.05;0.08;1;0;0;9.26;20560228;
1010600;ALPES : Chablais;600 m;RCP8.5;2057;6.01;2.65;9.37;0;56;50;0;46;1;5;0;29;6.72;16.95;0.95;-3.75;8.05;4.92;890.29;90;14;54.22;11;15;9.73;0.09;1.53;24;0;0;23.57;20570206;
1010600;ALPES : Chablais;600 m;RCP8.5;2058;7.21;3.35;11.07;0;74;56;0;34;3;2;0;42;7.72;19.25;4.25;-1.95;7.65;4.79;867.8;74;14;53.85;9;13;11.62;0.04;0.21;4;0;0;17.27;20580132;
1010600;ALPES : Chablais;600 m;RCP8.5;2059;4.83;1.18;8.48;5;39;34;0;77;2;5;0;8;7.29;16.15;1.45;-4.65;7.45;4.12;746.21;75;7;58.68;7;19;9.83;0.07;0.1;0;0;0;7.88;20581202;
1010600;ALPES : Chablais;600 m;RCP8.5;2060;5.73;1.88;9.57;2;53;33;0;61;0;11;0;25;7.69;17.35;1.25;-4.05;7.25;3.73;678.27;60;9;68.98;9;23;11.15;0.06;1.73;22;0;0;39.28;20600206;
1010600;ALPES : Chablais;600 m;RCP8.5;2061;5.83;2.23;9.42;0;44;41;0;54;2;6;0;27;7.19;16.65;2.35;-3.55;7.95;5.53;1000.82;69;12;70.53;7;20;14.35;0.05;0.13;3;0;0;13.63;20610106;
1010600;ALPES : Chablais;600 m;RCP8.5;2062;5.74;2.42;9.06;0;49;51;0;66;4;1;0;27;6.64;16.85;2.75;-2.85;8.05;6.35;1149.58;90;17;54.97;14;13;12.63;0.05;0.1;1;0;0;13.8;20620116;
1010600;ALPES : Chablais;600 m;RCP8.5;2063;6.4;2.95;9.85;0;59;59;0;47;3;5;0;23;6.9;19.45;2.55;-1.95;8.05;5.6;1012.7;89;12;60.43;9;18;11.25;0.05;0.31;2;0;0;10.75;20621224;
1010600;ALPES : Chablais;600 m;RCP8.5;2064;6.79;3.11;10.46;0;59;61;0;43;0;2;0;27;7.35;17.75;3.65;-1.65;9.35;5.31;966.02;77;12;65.83;12;11;12.39;0.03;0.05;0;0;0;6.98;20640302;
1010600;ALPES : Chablais;600 m;RCP8.5;2065;5.97;2.46;9.47;0;51;51;0;56;1;3;0;6;7.01;17.35;1.55;-3.65;8.05;6.45;1168.23;88;20;65.54;10;11;13.13;0.12;0.55;7;0;0;23.44;20650102;
1010600;ALPES : Chablais;600 m;RCP8.5;2066;5.68;1.95;9.4;6;52;48;0;64;11;13;8;13;7.44;19.35;1.05;-4.15;8.95;4.48;810.74;78;10;52.05;8;14;10.22;0.09;1.01;21;0;0;23.45;20660114;
1010600;ALPES : Chablais;600 m;RCP8.5;2067;6.48;2.93;10.02;1;66;62;0;54;5;9;0;19;7.09;16.95;1.35;-4.35;9.85;4.36;788.38;75;9;56.06;9;24;10.35;0.1;1.53;14;0;0;45.15;20670120;
1010600;ALPES : Chablais;600 m;RCP8.5;2068;7.01;3.08;10.93;2;72;68;0;58;2;5;0;20;7.85;19.65;2.55;-3.65;9.55;4.62;841.51;67;11;55.58;8;20;12.4;0.06;0.33;5;0;0;19.68;20671216;
1010600;ALPES : Chablais;600 m;RCP8.5;2069;6.89;3.13;10.65;6;63;56;0;45;0;0;0;35;7.52;19.55;3.35;-2.15;9.05;4.14;748.86;74;7;53.76;8;14;9.99;0.04;0.19;1;0;0;8.12;20690312;
1010600;ALPES : Chablais;600 m;RCP8.5;2070;7.48;3.51;11.44;5;79;67;0;49;2;1;0;60;7.94;20.95;2.85;-2.55;9.55;4.37;790.17;61;12;67.35;13;20;12.68;0.07;0.29;0;0;0;8.53;20700110;
1010600;ALPES : Chablais;600 m;RCP8.5;2071;5.68;2.05;9.32;0;47;31;0;55;3;12;0;7;7.26;17.15;0.75;-4.65;6.85;6.13;1109.86;85;15;73.83;9;18;12.93;0.1;0.98;18;0;0;26.47;20710220;
1010600;ALPES : Chablais;600 m;RCP8.5;2072;6.28;2.47;10.08;0;62;44;0;53;2;10;0;30;7.62;18.65;1.25;-3.35;7.55;3.36;611.89;56;9;66.59;6;17;10.75;0.17;1.6;26;0;0;38.92;20720302;
1010600;ALPES : Chablais;600 m;RCP8.5;2073;6.25;2.6;9.91;0;48;48;0;42;2;2;0;0;7.3;17.65;4.15;-2.85;8.05;4.8;868.83;86;12;47.12;16;18;10;0.07;0.02;0;0;0;5.14;20730128;
1010600;ALPES : Chablais;600 m;RCP8.5;2074;7.82;3.71;11.93;6;77;65;0;33;0;2;0;36;8.22;20.35;5.05;-1.95;9.35;4.22;764.26;84;8;47.18;8;11;8.95;0.02;0.13;3;0;0;11.13;20731214;
1010600;ALPES : Chablais;600 m;RCP8.5;2075;7.82;3.72;11.92;9;84;63;0;44;1;0;0;55;8.2;22.45;4.25;-2.45;12.05;3.3;597.21;61;8;61.08;6;26;9.59;0.03;0.01;0;0;0;1.42;20750324;
1010600;ALPES : Chablais;600 m;RCP8.5;2076;7.38;3.84;10.92;2;79;82;0;43;2;6;0;54;7.08;21.75;2.25;-3.85;11.75;3.84;699.12;71;9;60.09;9;21;9.61;0.04;0.05;0;0;0;6.49;20760308;
1010600;ALPES : Chablais;600 m;RCP8.5;2077;5.96;2.66;9.27;2;45;41;0;52;2;4;0;9;6.61;16.15;1.85;-3.85;8.05;3.77;681.63;71;7;53.24;11;23;9.46;0.06;0.12;1;0;0;8.21;20770106;
1010600;ALPES : Chablais;600 m;RCP8.5;2078;6.66;3.18;10.13;0;74;68;0;46;7;13;0;43;6.96;17.95;0.65;-4.05;8.95;5.64;1020.33;82;17;64.68;10;22;12.32;0.12;1.6;19;0;0;42.47;20780220;
1010600;ALPES : Chablais;600 m;RCP8.5;2079;7.31;3.75;10.87;0;66;71;0;34;0;1;0;21;7.12;17.85;5.45;-1.25;9.65;5.08;919.15;73;12;58.21;8;14;12.41;0.05;0.16;3;0;0;17.72;20790214;
1010600;ALPES : Chablais;600 m;RCP8.5;2080;5.47;2.35;8.6;0;32;45;0;53;2;2;0;8;6.25;14.35;3.55;-3.25;6.95;7.12;1296.59;90;16;69.13;14;15;14.33;0.01;0.02;0;0;0;4.11;20800120;
1010600;ALPES : Chablais;600 m;RCP8.5;2081;7.33;3.68;10.98;1;73;65;0;37;0;1;0;37;7.3;19.75;4.25;-1.55;9.35;4.52;817.64;77;8;63.62;7;14;10.5;0.06;0.34;6;0;0;16.03;20810100;
1010600;ALPES : Chablais;600 m;RCP8.5;2082;6.42;3.15;9.69;1;54;57;0;43;0;4;0;17;6.54;16.55;2.45;-2.05;8.75;4.19;758.64;77;9;62.12;9;16;9.74;0.06;0.09;1;0;0;12.78;20811224;
1010600;ALPES : Chablais;600 m;RCP8.5;2083;6.68;2.74;10.63;5;73;63;0;56;4;8;0;21;7.89;20.85;3.65;-3.45;8.45;5.83;1055.28;76;15;67.83;9;21;13.67;0.09;1.29;19;0;0;63.74;20830104;
1010600;ALPES : Chablais;600 m;RCP8.5;2084;6.49;2.81;10.16;0;70;60;0;57;0;3;0;33;7.35;17.05;2.65;-3.55;8.75;4.1;745.55;69;7;58.83;8;25;10.69;0.08;1.18;11;0;0;51.99;20840200;
1010600;ALPES : Chablais;600 m;RCP8.5;2085;8.17;4.26;12.09;0;100;88;0;13;0;0;0;50;7.83;18.85;6.25;0.35;7.65;6.07;1099.21;69;17;67.81;13;19;15.76;0;0;0;0;0;0.04;20841200;
1010600;ALPES : Chablais;600 m;RCP8.5;2086;7.23;3.46;11;0;82;72;0;48;3;6;0;28;7.53;19.95;1.95;-2.85;9.95;3.83;692.69;65;8;61.86;8;20;10.37;0.1;1.76;20;0;0;49.65;20860108;
1010600;ALPES : Chablais;600 m;RCP8.5;2087;6.62;3.4;9.84;0;62;66;0;39;0;1;0;31;6.44;18.75;3.25;-1.75;9.45;6.21;1123.36;95;15;49.51;10;12;11.7;0.04;0.22;2;0;0;12.88;20870114;
1010600;ALPES : Chablais;600 m;RCP8.5;2088;8.54;4.49;12.59;7;96;94;0;31;0;2;0;69;8.1;22.15;4.05;-1.95;9.55;4.3;782.39;75;13;59.98;7;11;10.18;0.04;0.26;2;0;0;12.06;20880116;
1010600;ALPES : Chablais;600 m;RCP8.5;2089;8.2;4.73;11.66;7;73;97;0;24;0;2;0;36;6.93;19.65;4.15;-0.85;9.85;4.62;836.28;83;10;50.42;6;15;9.92;0.05;0.11;2;0;0;10.94;20890222;
1010600;ALPES : Chablais;600 m;RCP8.5;2090;7.64;3.56;11.72;3;80;63;0;44;0;0;0;49;8.16;19.95;3.95;-2.55;9.45;2.4;433.62;43;5;56.31;10;27;9.76;0;0;0;0;0;0;;
1010600;ALPES : Chablais;600 m;RCP8.5;2091;7.45;3.94;10.96;1;83;81;0;34;3;4;0;45;7.02;18.85;3.05;-2.25;9.35;5.75;1041.04;82;18;65.89;9;13;12.59;0.07;0.19;3;0;0;11.52;20910116;
1010600;ALPES : Chablais;600 m;RCP8.5;2092;6.67;3.49;9.85;1;60;66;0;36;4;12;0;18;6.36;18.05;1.85;-1.55;8.85;6.56;1194.19;95;19;60.1;10;10;12.48;0.06;0.5;6;0;0;13.06;20911208;
1010600;ALPES : Chablais;600 m;RCP8.5;2093;10.04;5.8;14.28;21;119;115;0;22;1;0;0;98;8.48;26.85;6.05;-0.35;11.75;5.92;1071.71;91;14;61.27;18;20;11.67;0.01;0.03;1;0;0;9.47;20930124;
1010600;ALPES : Chablais;600 m;RCP8.5;2094;7.08;3.14;11.01;2;73;52;0;37;2;3;0;35;7.86;19.15;2.65;-2.35;8.35;5.39;975.24;76;16;66.26;11;24;12.73;0.07;0.7;11;0;0;33.15;20931216;
1010600;ALPES : Chablais;600 m;RCP8.5;2095;7.74;4.03;11.44;3;83;74;0;40;0;3;0;35;7.42;19.95;3.65;-2.15;10.15;4.51;816.07;84;11;50.61;14;14;9.61;0.07;0.23;5;0;0;15.93;20950222;
1010600;ALPES : Chablais;600 m;RCP8.5;2096;7.67;4.5;10.83;2;71;83;0;23;0;2;0;41;6.33;19.95;3.45;-0.45;10.65;6.98;1271.14;86;21;63.01;10;16;14.68;0.07;0.3;5;0;0;22.16;20960212;
1010600;ALPES : Chablais;600 m;RCP8.5;2097;7.18;3.4;10.95;2;73;70;0;44;1;2;0;35;7.55;18.95;2.55;-2.25;8.95;4.65;842.18;82;12;49.93;8;26;10.15;0.09;0.26;2;0;0;31.26;20970120;
1010600;ALPES : Chablais;600 m;RCP8.5;2098;6.73;3.28;10.18;2;67;66;0;49;1;3;0;48;6.9;20.05;1.15;-3.05;9.85;6.12;1107.92;90;18;65.79;13;16;12.15;0.12;0.62;10;0;0;15.95;20980116;
1010600;ALPES : Chablais;600 m;RCP8.5;2099;8.25;4.67;11.82;4;90;88;0;36;0;2;0;47;7.15;20.65;3.65;-1.65;11.45;6.17;1116.32;83;20;70.37;7;14;13.28;0.04;0.04;0;0;0;5.89;20990216;
1010600;ALPES : Chablais;600 m;RCP8.5;2100;7.28;3.39;11.18;7;78;64;0;33;0;2;0;38;7.79;20.35;3.95;-1.95;7.95;4;724.89;63;12;67.49;10;19;11.29;0.07;0.14;2;0;0;14.08;21000132;
1010900;ALPES : Chablais;900 m;RCP8.5;2006;1.31;-2.28;4.91;0;17;11;0;121;16;47;0;6;7.19;11.25;-1.85;-9.15;2.85;4.42;800.31;79;10;67.41;16;26;10.01;0.6;43.9;124;95;1;312.36;20060320;
1010900;ALPES : Chablais;900 m;RCP8.5;2007;1.41;-2.37;5.18;0;16;20;0;117;21;38;6;7;7.55;13.45;-2.95;-10.15;3.15;6.02;1089.82;81;18;62.87;9;21;13.32;0.22;8.85;96;0;0;83.81;20061220;
1010900;ALPES : Chablais;900 m;RCP8.5;2008;1.64;-1.85;5.14;0;27;22;0;108;17;31;0;7;7;10.95;-2.25;-8.95;3.55;3.89;708.55;76;6;47.9;10;12;9.13;0.27;9.93;90;0;0;103.5;20080204;
1010900;ALPES : Chablais;900 m;RCP8.5;2009;2.12;-1.65;5.9;0;31;24;0;113;15;28;0;13;7.55;13.65;-1.45;-7.95;3.95;4.63;837.35;80;10;58.93;20;15;10.34;0.27;10.29;89;0;0;145.98;20090214;
1010900;ALPES : Chablais;900 m;RCP8.5;2010;2.52;-0.87;5.9;0;27;34;0;87;7;22;0;0;6.77;13.45;-0.45;-7.65;4.55;6.16;1114.83;86;13;56.38;16;11;12.82;0.18;5.69;42;1;0;147.89;20100224;
1010900;ALPES : Chablais;900 m;RCP8.5;2011;1.58;-2.28;5.44;0;32;13;0;115;13;42;0;7;7.72;14.35;-3.35;-8.75;3.75;3.09;559.55;77;3;46.35;10;18;7.07;0.53;25.99;102;53;0;225.31;20110224;
1010900;ALPES : Chablais;900 m;RCP8.5;2012;3.08;-0.7;6.86;0;43;37;0;96;8;18;6;7;7.57;12.85;-0.05;-6.65;3.95;5.2;946.02;90;12;47.48;13;13;10.43;0.18;6.67;54;0;0;101.51;20120222;
1010900;ALPES : Chablais;900 m;RCP8.5;2013;3.36;-0.29;7.02;0;37;36;0;95;5;5;0;7;7.3;14.55;1.45;-5.15;4.55;6.36;1151.08;83;18;70.68;6;16;13.76;0.11;1.24;21;0;0;25.66;20130218;
1010900;ALPES : Chablais;900 m;RCP8.5;2014;2.47;-0.94;5.88;0;29;31;0;100;10;31;0;6;6.81;13.05;-1.45;-6.65;3.75;5.65;1023.18;79;18;54.01;7;12;12.81;0.3;6.94;73;0;0;87.54;20140320;
1010900;ALPES : Chablais;900 m;RCP8.5;2015;2.56;-1.06;6.17;0;29;33;0;96;15;22;0;12;7.22;14.75;-0.45;-8.55;5.15;7.16;1295.95;97;23;58.25;10;7;13.24;0.18;4.14;54;0;0;64.83;20150302;
1010900;ALPES : Chablais;900 m;RCP8.5;2016;3.55;-0.19;7.29;0;54;38;0;95;0;8;0;21;7.48;14.95;1.55;-4.95;4.25;3.69;671.58;73;7;50.76;6;19;9.01;0.25;2.22;33;0;0;49.51;20160122;
1010900;ALPES : Chablais;900 m;RCP8.5;2017;1.6;-2.04;5.23;0;24;26;0;116;25;29;13;0;7.27;11.25;-2.05;-9.85;5.35;6.37;1152.94;81;14;73.64;12;29;14.08;0.21;5.88;89;0;0;38.39;20170424;
1010900;ALPES : Chablais;900 m;RCP8.5;2018;2.36;-1.71;6.44;0;42;28;0;117;19;26;0;17;8.15;17.25;-0.85;-8.45;5.45;5.09;920.87;62;14;64.69;9;26;14.69;0.18;3.59;37;0;0;62.72;20180210;
1010900;ALPES : Chablais;900 m;RCP8.5;2019;3.6;-0.06;7.26;0;42;34;0;92;4;11;0;0;7.32;13.95;1.25;-5.05;4.65;5.72;1034.7;74;16;68.21;10;8;13.82;0.19;2.35;21;0;0;52.99;20190224;
1010900;ALPES : Chablais;900 m;RCP8.5;2020;2.36;-1.58;6.3;0;29;17;0;125;9;9;0;6;7.89;12.75;0.55;-6.25;2.95;3.9;709.62;73;8;63.35;24;20;9.56;0.25;5.92;58;0;0;77.52;20200200;
